"id","first_name","last_name","url","image_url","team_id","number","position","feet","inches","weight","last_attended","country","past_teams","age","bio","active","birthdate","professional_bio","personal_bio","before_nba_bio"
"202732","DeAndre","Liggins","https://www.nba.com/stats/player/202732/career/","https://cdn.nba.com/headshots/nba/latest/260x190/202732.png","1610612739","34","G",6,6,"209","Kentucky","USA","{NOP,MIL,DAL,CLE,MIA,OKC,ORL}",36,NULL,False,"March 31, 1988","No professional bio available","No personal bio available","No before NBA bio available"
"77388","Bill","Ligon","https://www.nba.com/stats/player/77388/career/","https://cdn.nba.com/headshots/nba/latest/260x190/77388.png","1610612765","26","G",6,4,"180","Vanderbilt","USA","{DET}",72,NULL,False,"May 19, 1952","No professional bio available","No personal bio available","No before NBA bio available"
"203081","Damian","Lillard","https://www.nba.com/player/203081/damian-lillard/","https://cdn.nba.com/headshots/nba/latest/260x190/203081.png","1610612749","0","G",6,2,"195.0","Weber State","USA","{MIL,POR}",34,"Damian Lamonte Ollie Lillard, son of Houston and Gina, was born in 1990 in Oakland. He has a sister, LaNae, and a brother, Houston, who once starred as a quarterback for the Indoor Football League's Tri Cities Fever. Lillard started his high school career at St. Joseph Notre Dame in Alameda CA before transferring to Oakland High School after his sophomore season. He spent four years at Weber State and earned a professional sales degree in 2015 from the College of Applied Science and Technology. Lillard appeared in two exhibition games for the US National Team in the lead up to the 2014 FIBA World Cup and was named to the 2019 USA Basketball Men's National Team training camp roster. He has partnered with several area high schools for his RESPECT Program, which encourages all students and staff to ""Show Up, Work Hard, and Be Kind"". For these efforts and more, Lillard received the NBA's Kia Community Assist Award in 2013, as well as the Trailblazers' own Maurice Lucas Award. In 2019, he was selected as the winner of the J. Walter Kennedy Award by the Professional Basketball Writers Association for ""showing outstanding service and dedication to his community"". Lillard has also embarked upon a career in music, releasing several projects under the name Dame D.O.L.L.A. More information about his's music can be found at damedolla.com. You can follow Lillard on Twitter @Dame_Lillard and on Instagram @damianlillard. Lillard spent four collegiate seasons at Weber State in Ogden, Utah. As a freshman, he was named the Big Sky Freshman of the Year, and became the first true freshman to make the All-Big Sky First Team. The next year, Lillard led the Big Sky in scoring with 19.9 points per game. He was named the conference MVP and again made the All-Big Sky First Team. He only appeared in nine contests during his junior season, as a foot injury sidelined him for most of the season. After taking a medical redshirt, he returned in 2011-12 and once again claimed the Big Sky Conference MVP Award after averaging a school-record 24.5 points per game and becoming the first Big Sky player to earn AP All-American honors. Lillard left Weber State as the school's all-time leader in three-pointers, free throws and free throw percentage. His 1,934 career points were good for second in school history and fifth in the history of the Big Sky Conference.",True,"July 15, 1990","2023-24 (Milwaukee Bucks): In his first season with the Bucks, played and started 73 games and averaged 24.3 points (16th in NBA), a team-high 7.0 assists (10th in NBA), 4.4 rebounds and 1.0 steal in 35.3 minutes per game ... shot 42.4% from the field, 35.4% from three and 92.0% from the free-throw line (4th in NBA) ... scored 10+ points 72 times, 20+ points 51 times, 30+ points 20 times, 40+ points 3 times ... dished out 10+ assists 12 times ... had 12 double-doubles ... moved into 4th on the NBA's all-time list for 3FGM, passing Kyle Korver (2,450) for 5th on Dec. 13 vs. IND and Reggie Miller (2,560) for 4th on March 8 at LAL before ending the season with 2,607 career makes ... started the season 59th on the NBA's all-time scoring list and ended in 41st (21,151) ... also started 67th on the NBA's all-time assists list and ended the season in 50th (5,659) ... reached 20,000 career points on Dec. 19 vs. SAS after scoring 40 points with a season-high 7 3FGM ... then reached 21,000 career points on March 26 vs. LAL ... made his first All-Star Game start and was named the 2024 NBA All-Star Game MVP ... repeated as the 3-point contest champion at All-Star Weekend ... by winning both, joined Michael Jordan as the only players in NBA history to win MVP and a Saturday night event in the same All-Star weekend ... made 220 threes, the 3rd-most in a season in franchise history ... scored 31 points and dished out a career-high-tying 16 assists on March 17 vs. PHX, becoming the first player in franchise history to score 30+ points and dish out 15+ assists in a game ... had 41 points in a win over the Clippers on March 4 ... neared a triple-double in a win at MIN on Feb. 23, scoring 21 points with 10 assists and a season-high-tying 9 rebounds ... scored a season-high 45 points and dished out 11 assists on Jan. 20 at DET ... hit a game-winning three at the buzzer in overtime to give the Bucks a 143-142 win over the Kings on Jan. 14 ... moved into the NBA's Top 50 all-time scorers on Dec. 21 vs. ORL ... dished out a then-season-high 13 assists and scored 37 points on Nov. 15 at TOR ... had a historically great Bucks debut, scoring 39 points in the season opener vs. PHI on Oct. 26, marking the 4th-most points scored in NBA history by a player making his debut with a team and the most points in a Bucks debut in franchise history ... also went 17-for-17 that game, matching the most free throws made in franchise history without a miss ... missed 2 games (Nov. 9-11) with right calf soreness ... missed 2 games (Jan. 8, March 30) for personal reasons ... missed 2 games (Feb. 6-8) with a left ankle sprain ... missed 2 games (April 2-3) with a right groin strain ...missed 1 game (April 12) with left adductor soreness.   2022-23 (Portland Trail Blazers): Appeared in 58 games (all starts) with Portland, averaging 32.2 points, 4.8 rebounds and 7.3 assists in 36 minutes per game ... selected to the 2023 NBA All-Star Game ... earned Third Team All-NBA Honors ... recorded two triple-doubles and 16 double-doubles ... scored 70+ points once, 60+ points once, 50+ points three times, 40+ points 15 times, 30+ points 33 times, 20+ points 52 times and 10+ points 58 times ... led the team in points 43 times, assists 43 times, minutes 23 times, steals 15 times, blocks seven times and rebounds four times ... finished the 2022-23 regular season ranking third in the NBA in PPG (32.2), 10th in the NBA in APG (7.3), fourth in the NBA in FT% (91.4%) and fifth in the NBA in total 3PM (244) ... passed Jamal Crawford (2,221), Jason Terry (2,282) and Vince Carter (2,290) to move up to the No. 6 spot for all-time career 3PM, ranking third among active players ... passed Shawn Marion (17,700), Magic Johnson (17,707), Bailey Howell (17,770), Lenny Wilkens (17,772), Chris Mullin (17,911), Lou Hudson (17,940), Calvin Murphy (17,949), World B. Free (17,955), Dave Bing (18,327), Glen Rice (18,336), Julius Erving (18,364), Tracy McGrady (18,381), Rick Barry (18,395), Dolph Schayes (18,438), Mark Aguirre (18,458), Zach Randolph (18,578), Bob McAdoo (18,787), Jason Terry (18,881), Gail Goodrich (19,181), Eddie Johnson (19,202) and Bob Lanier (19,248) to move up to the No. 59 spot on the NBA's all-time scoring list ... posted his 32nd-straight game with 20+ points on March 22 at Utah, marking the longest streak of his career ... recorded his 15th game with 40+ points this season on March 17 vs. Boston with 41 points ... his 25 points in the fourth quarter on March 17 vs. Boston tied his highest-scoring quarter of the season ... recorded his second triple-double of the season and third of his career on March 6 at Detroit with 31 points and a season-high 13 rebounds and 12 assists (tie), becoming the ninth player in franchise history to record multiple triple-doubles in a season ... passed Adrian Dantley to move up to the No. 17 spot for the most games with 40+ points in NBA history (53) on March 1 vs. New Orleans ... scored a career-high and franchise-record 71 points on Feb. 26 vs. Houston, becoming the eighth player in NBA history to score 70+ points in a game and passing Michael Jordan and James Harden (4) to move up to the No. 3 spot for the most games with 60+ points in NBA history (5) ... his 13 3PM on Feb. 26 vs. Houston also marked a career high ... won the 2023 Starry 3-Point Contest, dropping 26 points in the first round to advance and another 26 points in the final round to win ... led the NBA in points (806), FGM (241) and 3PM (94) from Jan. 1 up until the All-Star break ... his 721 points over 20 games from Jan. 6-Feb. 13 marked the highest-scoring 20-game stretch of his career and the most points scored by a Trail Blazer over 20 games in franchise history ... recorded his 51st game with 40+ points on Feb. 13 vs. the Lakers, passing Russell Westbrook to move up to the No. 18 spot for the most games with 40 or more points in NBA history (18) ... posted 30 points in the first half on Feb. 13 vs. the Lakers, tying his career high for points in the first half and matching his own franchise record for threes in a half with eight ... his 24 points in the second quarter on Feb. 13 vs. the Lakers marked the fifth time in his career that he has had 24+ points in a quarter ... scored 20 points in the first quarter on Feb. 10 vs. Oklahoma City, marking the third time this season he has had 20+ points in a quarter ...  named the NBA Western Conference Player of the Week for the week of Jan. 30 through Feb. 5, marking his second consecutive Player of the Week honor, his third this season and the 16th of his career ... posted 40 points on Feb. 4 at Chicago, passing Shaquille O'Neal to tie Russell Westbrook at the No. 18 spot for the most games with 40+ points in NBA history (50) and tying LeBron James at the No. 6 spot for the most games with 30+ points (21) ... recorded his 15th career game with 40+ points and 10+ assists when he posted 42 points and 10 assists at Memphis on Feb. 1, passing Jerry West for the fifth most in NBA history ... tied Shaquille O'Neal at the No. 19 spot for the most games with 40 or more points in NBA history on Feb. 1 at Memphis ... named the NBA Western Conference Player of the Week for the week of Jan. 23-Jan. 29 ... had five 40-point games in January, which was the most in the NBA ... recorded his 10th career game with 15+ FTM shooting 100%, tying Dolph Schayes for the third-most all time ... passed Larry Bird and Bob Pettit to move up to the No. 20 spot for the most games with 40 or more points in NBA history (48) on Jan. 30 vs. Atlanta ... had the most efficient 60-point game in NBA history on Jan. 25 vs. Utah with an 89.8 TS%, marking his fourth 60-point game of his career, tying Michael Jordan and James Harden for the third most all time (behind Wilt Chamberlain, Kobe Bryant) and becoming the first player in NBA history with three career games of 60+ points, 5+ assists and 5+ rebounds ... recorded a season-high two blocks for the third time of the season on Jan. 19 vs. Philadelphia ... scored 200 points over five games (Jan. 17, 15, 14, 12, 10), marking the second-highest scoring streak in the NBA this season (Doncic, 228) ... finished with 44 points on Jan. 17 at Denver, passing Tracy McGrady and Bernard King to move up to the No. 22 spot for the most games with 40+ points in NBA history ... scored a career-high 30 points in the first half of on Jan. 17 at Denver, becoming one of only three players with multiple 30+ point halves this season (Antetokounmpo, Doncic) ... scored 40 points on Jan. 15 vs. Dallas, becoming the fourth player to record 190+ points over a five-game span this season (Antetokounmpo, Doncic, Embiid) ... Jan. 15 vs. Dallas was his 45th career game with 40+ points, tying Tracy McGrady at No. 22 for the most such games in NBA history ... passed Clyde Drexler (4,933) to move up to the No. 2 spot on Portland's all-time assists list on Jan. 14 vs. Dallas ... his 36 points on Jan. 14 vs. Dallas marked his 212th career game with 30+ points, passing Pete Maravich (211) to move up to the No. 31 spot for the most such games in NBA history ... scored in double figures in eight consecutive quarters he played in on Jan. 12 and Jan. 14, becoming one of only three players to put up double digits in eight or more consecutive quarters since the 2002-03 season (James Harden, Kobe Bryant) ... recorded 50 points on Jan. 12 vs. Cleveland, marking his 15th career 50-point game, which is the second most of any player (Harden - 23) since he joined the NBA in 2012 ... became one of only three players with 10 or more 50-point games over the last 10 seasons (Harden, Steph Curry) ... posted 25 points in the first half on Jan. 12 vs. Cleveland, marking his fourth half with 25+ points this season and becoming only the 10th player with at least four 25+ point halves this season ... his three career first halves with 25+ points are tied for the most in the NBA (Curry, Embiid, Randle) ... scored 30+ points in consecutive games at Toronto on Jan. 8 (34) and vs. Orlando on Jan. 10 (30), marking his 210th career game with 30+ points and putting him one game behind Pete Maravich (No. 31) for the most in NBA history ... recorded a season-high four steals on Jan. 2 vs. Detroit ... became the leading scorer in franchise history on Dec. 19 at Oklahoma City, hitting a free throw with 1:33 left in the third quarter to reach 18,041 points and pass Clyde Drexler (18,040) ... passed Clifford Robinson to move up to the No. 6 spot for most career steals in franchise history on Dec. 17 at Houston when he reached 697 ... surpassed 18,000 career points on Dec. 17 at Houston, becoming the 77th player in NBA history to record 18,000 or more career points ... finished with 37 points in a 128-112 win at San Antonio on Dec. 14, marking his fourth-straight game scoring 35+ points and tying Joel Embiid for the longest such streak in the NBA this season ... shot 11-of-17 from three in a 133-112 win vs. Minnesota on Dec. 12, marking the most 3PM in an NBA game this season ... went 8-of-10 from three in the first half on Dec. 12 vs. Minnesota, marking the most 3PM in a half this season in the NBA and setting a franchise record for 3PM in the first half ... shot 15-of-15 from the free throw line on Dec. 10 vs. Minnesota, becoming the fourth player this season to make 15+ free throws without a miss (Embiid, Booker, Gilgeous-Alexander) and marking his eighth career game making 15+ free throws without a miss, which tied the third most in NBA history ... put up 40 points and a season-high 12 assists (tie) on Dec. 8 vs. Denver, marking his 40th career game with 30+ points and 10+ assists, the sixth game in league history in which a player has tallied 40+ points, 12+ assists and 9+ 3PM, and his 14th career game with 40+ points and 10+ assists, tying Jerry West for the fifth most in NBA history ... posted the sixth-highest scoring half (tie) in the NBA this season on Dec. 8 vs. Denver with 32 points in the second half ... recorded his 11th career game with 9+ 3PM when he had nine 3PM on Dec. 8 vs. Denver, ranking second in the NBA in most career games with 9+ 3PM behind Steph Curry (38) ... named the first NBA Western Conference Player of the Week this season for the week of Oct. 18-Oct. 23 ... put up 41 points in consecutive games on Oct. 21 vs. Phoenix and on Oct. 23 at the Los Angeles Lakers, scoring at least 40 points in consecutive games for the fifth time in his career ... posted 41 points in an overtime win on Oct. 21 vs. Phoenix in a season-high 43 minutes, which was the 41st career game in which he has scored 40+ points and the 200th occurrence in which he has scored 30+ points in a game.","No personal bio available","2023-24 (Milwaukee Bucks): In his first season with the Bucks, played and started 73 games and averaged 24.3 points (16th in NBA), a team-high 7.0 assists (10th in NBA), 4.4 rebounds and 1.0 steal in 35.3 minutes per game ... shot 42.4% from the field, 35.4% from three and 92.0% from the free-throw line (4th in NBA) ... scored 10+ points 72 times, 20+ points 51 times, 30+ points 20 times, 40+ points 3 times ... dished out 10+ assists 12 times ... had 12 double-doubles ... moved into 4th on the NBA's all-time list for 3FGM, passing Kyle Korver (2,450) for 5th on Dec. 13 vs. IND and Reggie Miller (2,560) for 4th on March 8 at LAL before ending the season with 2,607 career makes ... started the season 59th on the NBA's all-time scoring list and ended in 41st (21,151) ... also started 67th on the NBA's all-time assists list and ended the season in 50th (5,659) ... reached 20,000 career points on Dec. 19 vs. SAS after scoring 40 points with a season-high 7 3FGM ... then reached 21,000 career points on March 26 vs. LAL ... made his first All-Star Game start and was named the 2024 NBA All-Star Game MVP ... repeated as the 3-point contest champion at All-Star Weekend ... by winning both, joined Michael Jordan as the only players in NBA history to win MVP and a Saturday night event in the same All-Star weekend ... made 220 threes, the 3rd-most in a season in franchise history ... scored 31 points and dished out a career-high-tying 16 assists on March 17 vs. PHX, becoming the first player in franchise history to score 30+ points and dish out 15+ assists in a game ... had 41 points in a win over the Clippers on March 4 ... neared a triple-double in a win at MIN on Feb. 23, scoring 21 points with 10 assists and a season-high-tying 9 rebounds ... scored a season-high 45 points and dished out 11 assists on Jan. 20 at DET ... hit a game-winning three at the buzzer in overtime to give the Bucks a 143-142 win over the Kings on Jan. 14 ... moved into the NBA's Top 50 all-time scorers on Dec. 21 vs. ORL ... dished out a then-season-high 13 assists and scored 37 points on Nov. 15 at TOR ... had a historically great Bucks debut, scoring 39 points in the season opener vs. PHI on Oct. 26, marking the 4th-most points scored in NBA history by a player making his debut with a team and the most points in a Bucks debut in franchise history ... also went 17-for-17 that game, matching the most free throws made in franchise history without a miss ... missed 2 games (Nov. 9-11) with right calf soreness ... missed 2 games (Jan. 8, March 30) for personal reasons ... missed 2 games (Feb. 6-8) with a left ankle sprain ... missed 2 games (April 2-3) with a right groin strain ...missed 1 game (April 12) with left adductor soreness.   2022-23 (Portland Trail Blazers): Appeared in 58 games (all starts) with Portland, averaging 32.2 points, 4.8 rebounds and 7.3 assists in 36 minutes per game ... selected to the 2023 NBA All-Star Game ... earned Third Team All-NBA Honors ... recorded two triple-doubles and 16 double-doubles ... scored 70+ points once, 60+ points once, 50+ points three times, 40+ points 15 times, 30+ points 33 times, 20+ points 52 times and 10+ points 58 times ... led the team in points 43 times, assists 43 times, minutes 23 times, steals 15 times, blocks seven times and rebounds four times ... finished the 2022-23 regular season ranking third in the NBA in PPG (32.2), 10th in the NBA in APG (7.3), fourth in the NBA in FT% (91.4%) and fifth in the NBA in total 3PM (244) ... passed Jamal Crawford (2,221), Jason Terry (2,282) and Vince Carter (2,290) to move up to the No. 6 spot for all-time career 3PM, ranking third among active players ... passed Shawn Marion (17,700), Magic Johnson (17,707), Bailey Howell (17,770), Lenny Wilkens (17,772), Chris Mullin (17,911), Lou Hudson (17,940), Calvin Murphy (17,949), World B. Free (17,955), Dave Bing (18,327), Glen Rice (18,336), Julius Erving (18,364), Tracy McGrady (18,381), Rick Barry (18,395), Dolph Schayes (18,438), Mark Aguirre (18,458), Zach Randolph (18,578), Bob McAdoo (18,787), Jason Terry (18,881), Gail Goodrich (19,181), Eddie Johnson (19,202) and Bob Lanier (19,248) to move up to the No. 59 spot on the NBA's all-time scoring list ... posted his 32nd-straight game with 20+ points on March 22 at Utah, marking the longest streak of his career ... recorded his 15th game with 40+ points this season on March 17 vs. Boston with 41 points ... his 25 points in the fourth quarter on March 17 vs. Boston tied his highest-scoring quarter of the season ... recorded his second triple-double of the season and third of his career on March 6 at Detroit with 31 points and a season-high 13 rebounds and 12 assists (tie), becoming the ninth player in franchise history to record multiple triple-doubles in a season ... passed Adrian Dantley to move up to the No. 17 spot for the most games with 40+ points in NBA history (53) on March 1 vs. New Orleans ... scored a career-high and franchise-record 71 points on Feb. 26 vs. Houston, becoming the eighth player in NBA history to score 70+ points in a game and passing Michael Jordan and James Harden (4) to move up to the No. 3 spot for the most games with 60+ points in NBA history (5) ... his 13 3PM on Feb. 26 vs. Houston also marked a career high ... won the 2023 Starry 3-Point Contest, dropping 26 points in the first round to advance and another 26 points in the final round to win ... led the NBA in points (806), FGM (241) and 3PM (94) from Jan. 1 up until the All-Star break ... his 721 points over 20 games from Jan. 6-Feb. 13 marked the highest-scoring 20-game stretch of his career and the most points scored by a Trail Blazer over 20 games in franchise history ... recorded his 51st game with 40+ points on Feb. 13 vs. the Lakers, passing Russell Westbrook to move up to the No. 18 spot for the most games with 40 or more points in NBA history (18) ... posted 30 points in the first half on Feb. 13 vs. the Lakers, tying his career high for points in the first half and matching his own franchise record for threes in a half with eight ... his 24 points in the second quarter on Feb. 13 vs. the Lakers marked the fifth time in his career that he has had 24+ points in a quarter ... scored 20 points in the first quarter on Feb. 10 vs. Oklahoma City, marking the third time this season he has had 20+ points in a quarter ...  named the NBA Western Conference Player of the Week for the week of Jan. 30 through Feb. 5, marking his second consecutive Player of the Week honor, his third this season and the 16th of his career ... posted 40 points on Feb. 4 at Chicago, passing Shaquille O'Neal to tie Russell Westbrook at the No. 18 spot for the most games with 40+ points in NBA history (50) and tying LeBron James at the No. 6 spot for the most games with 30+ points (21) ... recorded his 15th career game with 40+ points and 10+ assists when he posted 42 points and 10 assists at Memphis on Feb. 1, passing Jerry West for the fifth most in NBA history ... tied Shaquille O'Neal at the No. 19 spot for the most games with 40 or more points in NBA history on Feb. 1 at Memphis ... named the NBA Western Conference Player of the Week for the week of Jan. 23-Jan. 29 ... had five 40-point games in January, which was the most in the NBA ... recorded his 10th career game with 15+ FTM shooting 100%, tying Dolph Schayes for the third-most all time ... passed Larry Bird and Bob Pettit to move up to the No. 20 spot for the most games with 40 or more points in NBA history (48) on Jan. 30 vs. Atlanta ... had the most efficient 60-point game in NBA history on Jan. 25 vs. Utah with an 89.8 TS%, marking his fourth 60-point game of his career, tying Michael Jordan and James Harden for the third most all time (behind Wilt Chamberlain, Kobe Bryant) and becoming the first player in NBA history with three career games of 60+ points, 5+ assists and 5+ rebounds ... recorded a season-high two blocks for the third time of the season on Jan. 19 vs. Philadelphia ... scored 200 points over five games (Jan. 17, 15, 14, 12, 10), marking the second-highest scoring streak in the NBA this season (Doncic, 228) ... finished with 44 points on Jan. 17 at Denver, passing Tracy McGrady and Bernard King to move up to the No. 22 spot for the most games with 40+ points in NBA history ... scored a career-high 30 points in the first half of on Jan. 17 at Denver, becoming one of only three players with multiple 30+ point halves this season (Antetokounmpo, Doncic) ... scored 40 points on Jan. 15 vs. Dallas, becoming the fourth player to record 190+ points over a five-game span this season (Antetokounmpo, Doncic, Embiid) ... Jan. 15 vs. Dallas was his 45th career game with 40+ points, tying Tracy McGrady at No. 22 for the most such games in NBA history ... passed Clyde Drexler (4,933) to move up to the No. 2 spot on Portland's all-time assists list on Jan. 14 vs. Dallas ... his 36 points on Jan. 14 vs. Dallas marked his 212th career game with 30+ points, passing Pete Maravich (211) to move up to the No. 31 spot for the most such games in NBA history ... scored in double figures in eight consecutive quarters he played in on Jan. 12 and Jan. 14, becoming one of only three players to put up double digits in eight or more consecutive quarters since the 2002-03 season (James Harden, Kobe Bryant) ... recorded 50 points on Jan. 12 vs. Cleveland, marking his 15th career 50-point game, which is the second most of any player (Harden - 23) since he joined the NBA in 2012 ... became one of only three players with 10 or more 50-point games over the last 10 seasons (Harden, Steph Curry) ... posted 25 points in the first half on Jan. 12 vs. Cleveland, marking his fourth half with 25+ points this season and becoming only the 10th player with at least four 25+ point halves this season ... his three career first halves with 25+ points are tied for the most in the NBA (Curry, Embiid, Randle) ... scored 30+ points in consecutive games at Toronto on Jan. 8 (34) and vs. Orlando on Jan. 10 (30), marking his 210th career game with 30+ points and putting him one game behind Pete Maravich (No. 31) for the most in NBA history ... recorded a season-high four steals on Jan. 2 vs. Detroit ... became the leading scorer in franchise history on Dec. 19 at Oklahoma City, hitting a free throw with 1:33 left in the third quarter to reach 18,041 points and pass Clyde Drexler (18,040) ... passed Clifford Robinson to move up to the No. 6 spot for most career steals in franchise history on Dec. 17 at Houston when he reached 697 ... surpassed 18,000 career points on Dec. 17 at Houston, becoming the 77th player in NBA history to record 18,000 or more career points ... finished with 37 points in a 128-112 win at San Antonio on Dec. 14, marking his fourth-straight game scoring 35+ points and tying Joel Embiid for the longest such streak in the NBA this season ... shot 11-of-17 from three in a 133-112 win vs. Minnesota on Dec. 12, marking the most 3PM in an NBA game this season ... went 8-of-10 from three in the first half on Dec. 12 vs. Minnesota, marking the most 3PM in a half this season in the NBA and setting a franchise record for 3PM in the first half ... shot 15-of-15 from the free throw line on Dec. 10 vs. Minnesota, becoming the fourth player this season to make 15+ free throws without a miss (Embiid, Booker, Gilgeous-Alexander) and marking his eighth career game making 15+ free throws without a miss, which tied the third most in NBA history ... put up 40 points and a season-high 12 assists (tie) on Dec. 8 vs. Denver, marking his 40th career game with 30+ points and 10+ assists, the sixth game in league history in which a player has tallied 40+ points, 12+ assists and 9+ 3PM, and his 14th career game with 40+ points and 10+ assists, tying Jerry West for the fifth most in NBA history ... posted the sixth-highest scoring half (tie) in the NBA this season on Dec. 8 vs. Denver with 32 points in the second half ... recorded his 11th career game with 9+ 3PM when he had nine 3PM on Dec. 8 vs. Denver, ranking second in the NBA in most career games with 9+ 3PM behind Steph Curry (38) ... named the first NBA Western Conference Player of the Week this season for the week of Oct. 18-Oct. 23 ... put up 41 points in consecutive games on Oct. 21 vs. Phoenix and on Oct. 23 at the Los Angeles Lakers, scoring at least 40 points in consecutive games for the fifth time in his career ... posted 41 points in an overtime win on Oct. 21 vs. Phoenix in a season-high 43 minutes, which was the 41st career game in which he has scored 40+ points and the 200th occurrence in which he has scored 30+ points in a game."
"202391","Jeremy","Lin","https://www.nba.com/stats/player/202391/career/","https://cdn.nba.com/headshots/nba/latest/260x190/202391.png","1610612745","17","G",6,3,"200","Harvard","USA","{TOR,ATL,BKN,CHA,LAL,HOU,NYK,GSW}",36,NULL,False,"August 23, 1988","No professional bio available","No personal bio available","No before NBA bio available"
"77389","Steve","Lingenfelter","https://www.nba.com/stats/player/77389/career/","https://cdn.nba.com/headshots/nba/latest/260x190/77389.png","1610612764","25","F",6,9,"225","South Dakota State","USA","{WAS}",66,NULL,False,"June 10, 1958","No professional bio available","No personal bio available","No before NBA bio available"
"175","Alton","Lister","https://www.nba.com/stats/player/175/career/","https://cdn.nba.com/headshots/nba/latest/260x190/175.png","1610612749","53","C/F",7,0,"245","Arizona State","USA","{POR,BOS}",66,NULL,False,"October 1, 1958","No professional bio available","No personal bio available","No before NBA bio available"
"1629642","Nassir","Little","https://www.nba.com/player/1629642/nassir-little/","https://cdn.nba.com/headshots/nba/latest/260x190/1629642.png","1610612756","25","F/G",6,6,"220.0","North Carolina","USA","{PHX,POR}",24,"Nassir Shamai Little was born in 2000 in Pensacola, Florida. He is the son of Harold and April Little, who both served in the United States Military. Little started his high school career at Oakleaf High School in Jacksonville before transferring to Orlando Christian Prep after his sophomore year. He graduated as salutatorian of his class with a 4.2 GPA while being a member of the National Honors Society. Little was named the MVP of the 2018 McDonald's All-American Game and the co-MVP of the 2018 Jordan Brand Classic before spending one year with Roy WIlliams at UNC and departing for the NBA. You can follow Nassir Little on Twitter @2ez_Nassie and on Instagram @Nassir. A highly touted recruit in the 2018 class, Little played one season at North Carolina. He appeared in 36 games, making one start and averaged 9.8 points, 4.6 rebounds and 0.6 assists in 18.2 minutes per game. Little reached double-figures in scoring 18 times and topped 20 points on three occasions. On Jan. 21 against Virginia Tech, he dropped a career-best 23 points in only 20 minutes. In the first round of the NCAA Tournament, Little scored 19 points in a win over Iona. And versus Washington in the Round of 32, he would finish with 20 points and seven rebounds.",True,"February 11, 2000","Notched 3.6 points and 2.3 rebounds in 48 games (five starts) during his rookie season with Portland  Averaged 9.8 points (47.8% FG, 77.0% FT) in just 18.2 minutes as a North Carolina freshman in 2018-19  Named a McDonald's All-American at the end of his high school career in Orlando","No personal bio available","No before NBA bio available"
"1641726","Dereck","Lively II","https://www.nba.com/player/1641726/dereck-lively-ii/","https://cdn.nba.com/headshots/nba/latest/260x190/1641726.png","1610612742","2","C",7,1,"230.0","Duke","USA","{DAL}",20,"No bio available",True,"February 12, 2004","No professional bio available","No personal bio available","No before NBA bio available"
"1641753","Chris","Livingston","https://www.nba.com/player/1641753/chris-livingston/","https://cdn.nba.com/headshots/nba/latest/260x190/1641753.png","1610612749","7","F",6,6,"220.0","Kentucky","USA","{MIL}",21,"No bio available",True,"October 15, 2003","2023-24 (Milwaukee Bucks): Saw action in 21 games as a rookie and averaged 1.2 points and 1.0 rebound in 4.3 minutes per game ... matched his of season-high 6 points and grabbed a season-high 5 rebounds on April 12 at OKC ... played a season-high 15 minutes on Jan. 8 vs. UTA, scoring a season-high 6 points ... made his NBA debut on Nov. 1 at TOR, scoring 5 points with an assist in 6 minutes ... DNP-CD 28 games ... inactive 1 game ... inactive 21 games (Nov. 30, Dec. 19-21, Jan. 6, 20-24, Feb. 6-9, 23-25, March 1, 6-12, 20-21, 28-30) while on G League assignment ... missed 8 games (Nov. 13-20, Dec. 13, March 17) with a left ankle sprain ... missed 1 game (Jan. 14) with a non-COVID illness ... missed 1 game (March 4) with a right groin strain. PLAYOFF HISTORY ... (2 games, 0 starts) ... 2024: In his first postseason, played in 2 games for the Bucks against the Pacers in the First Round ... scored his first career playoff points in Game 5 at IND, scoring 2 points in 3 minutes ... made his NBA playoff debut in Game 2 vs. IND, playing 4 minutes.","HIGH SCHOOL ... Finished his high school career at Oak Hill Academy in Mouth of Wilson, Virginia after playing his junior season at Buchtel High School in Akron, Ohio ... McDonald's All American ... Jordan Brand Classic All-American ... consensus five-star recruit as a senior ... 2022 Virginia Player of the Year ... 2021 Ohio Player of the Year.","COLLEGE ... In his lone season at Kentucky, played in 34 games (26 starts) and averaged 6.3 points and 4.2 rebounds in 22.4 minutes per game ... shot 42.9% from the field ... scored in double figures 7 times ... hauled in 10+ rebounds 2 times, including 1 game with 15 boards ... named to the 2022-23 All-SEC Freshman Team."
"988","Randy","Livingston","https://www.nba.com/stats/player/988/career/","https://cdn.nba.com/headshots/nba/latest/260x190/988.png","1610612756","14","G",6,4,"209","Louisiana State","USA","{CHI,UTA,LAC,GSW,PHX,ATL,HOU}",49,NULL,False,"April 2, 1975","No professional bio available","No personal bio available","No before NBA bio available"
"2733","Shaun","Livingston","https://www.nba.com/stats/player/2733/career/","https://cdn.nba.com/headshots/nba/latest/260x190/2733.png","1610612744","34","G",6,7,"192","Peoria Central HS (IL)","USA","{GSW,BKN,CLE,WAS,MIL,CHA,OKC,MIA,LAC}",39,NULL,False,"September 11, 1985","No professional bio available","No personal bio available","No before NBA bio available"
"1024","Horacio","Llamas","https://www.nba.com/stats/player/1024/career/","https://cdn.nba.com/headshots/nba/latest/260x190/1024.png","1610612756","54","C",6,11,"285","Grand Canyon","USA","{PHX}",51,NULL,False,"July 17, 1973","No professional bio available","No personal bio available","No before NBA bio available"
